School Year,State,District Code,District Name,School Code,School Name,Grade,Total,Hispanic / Latino of any race(s),American Indian / Alaskan Native,Asian,Black / African American,Native Hawaiian / Other Pacific Islander,White,Two or More Races,Not Provided*,Male,Female,Hispanic / Latino of any race(s)_M,Hispanic / Latino of any race(s)_F,American Indian / Alaskan Native_M,American Indian / Alaskan Native_F,Asian_M,Asian_F,Black / African American_M,Black / African American_F,Native Hawaiian / Other Pacific Islander_M,Native Hawaiian / Other Pacific Islander_F,White_M,White_F,Two or More Races_M,Two or More Races_F,Not Provided_M*,Not Provided_F*,% Hispanic / Latino of any race(s),% American Indian / Alaskan Native,% Asian,% Black / African American,% Native Hawaiian / Other Pacific Islander,% White,% Two or More Races,% Not Provided*,% Male,% Female
2015,WA,27010,Tacoma School District,1797,Day Reporting School,10,7,0,1,0,3,0,3,0,0,3,4,0,0,1,0,0,0,1,2,0,0,1,2,0,0,0,0,0.00,14.29,0.00,42.86,0.00,42.86,0.00,0.00,42.86,57.14
2015,WA,27010,Tacoma School District,1797,Day Reporting School,11,4,3,0,0,1,0,0,0,0,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,50.00,50.00
2015,WA,27010,Tacoma School District,1797,Day Reporting School,12,3,1,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,33.33,0.00,0.00,33.33,0.00,33.33,0.00,0.00,0.00,100.00
2015,WA,27010,Tacoma School District,2939,Delong,K1,88,17,0,4,23,2,38,4,0,42,46,7,10,0,0,1,3,12,11,2,0,18,20,2,2,0,0,19.32,0.00,4.55,26.14,2.27,43.18,4.55,0.00,47.73,52.27
2015,WA,27010,Tacoma School District,2939,Delong,1,107,20,4,7,33,2,36,5,0,52,55,8,12,3,1,4,3,11,22,2,0,22,14,2,3,0,0,18.69,3.74,6.54,30.84,1.87,33.64,4.67,0.00,48.60,51.40
2015,WA,27010,Tacoma School District,2939,Delong,2,102,20,3,4,30,1,42,2,0,49,53,9,11,0,3,2,2,14,16,0,1,22,20,2,0,0,0,19.61,2.94,3.92,29.41,0.98,41.18,1.96,0.00,48.04,51.96
2015,WA,27010,Tacoma School District,2939,Delong,3,83,4,1,7,25,2,44,0,0,39,44,3,1,1,0,5,2,11,14,1,1,18,26,0,0,0,0,4.82,1.20,8.43,30.12,2.41,53.01,0.00,0.00,46.99,53.01
2015,WA,27010,Tacoma School District,2939,Delong,4,89,11,1,7,26,1,42,1,0,49,40,6,5,0,1,1,6,16,10,0,1,25,17,1,0,0,0,12.36,1.12,7.87,29.21,1.12,47.19,1.12,0.00,55.06,44.94
2015,WA,27010,Tacoma School District,2939,Delong,5,78,12,0,13,20,1,32,0,0,40,38,5,7,0,0,5,8,10,10,0,1,20,12,0,0,0,0,15.38,0.00,16.67,25.64,1.28,41.03,0.00,0.00,51.28,48.72
2015,WA,27010,Tacoma School District,2747,Downing,PK,11,0,0,0,1,0,9,1,0,8,3,0,0,0,0,0,0,1,0,0,0,7,2,0,1,0,0,0.00,0.00,0.00,9.09,0.00,81.82,9.09,0.00,72.73,27.27
2015,WA,27010,Tacoma School District,2747,Downing,K2,40,5,0,3,3,0,22,7,0,16,24,2,3,0,0,1,2,1,2,0,0,7,15,5,2,0,0,12.50,0.00,7.50,7.50,0.00,55.00,17.50,0.00,40.00,60.00
2015,WA,27010,Tacoma School District,2747,Downing,1,59,9,1,3,9,1,27,9,0,28,31,4,5,1,0,2,1,5,4,1,0,13,14,2,7,0,0,15.25,1.69,5.08,15.25,1.69,45.76,15.25,0.00,47.46,52.54
2015,WA,27010,Tacoma School District,2747,Downing,2,51,6,1,2,8,0,32,2,0,24,27,5,1,0,1,2,0,4,4,0,0,12,20,1,1,0,0,11.76,1.96,3.92,15.69,0.00,62.75,3.92,0.00,47.06,52.94
2015,WA,27010,Tacoma School District,2747,Downing,3,46,6,0,4,9,0,26,1,0,25,21,3,3,0,0,4,0,4,5,0,0,14,12,0,1,0,0,13.04,0.00,8.70,19.57,0.00,56.52,2.17,0.00,54.35,45.65
2015,WA,27010,Tacoma School District,2747,Downing,4,26,3,0,1,4,0,18,0,0,14,12,2,1,0,0,1,0,2,2,0,0,9,9,0,0,0,0,11.54,0.00,3.85,15.38,0.00,69.23,0.00,0.00,53.85,46.15
2015,WA,27010,Tacoma School District,2747,Downing,5,42,0,1,2,8,0,29,2,0,20,22,0,0,0,1,2,0,5,3,0,0,12,17,1,1,0,0,0.00,2.38,4.76,19.05,0.00,69.05,4.76,0.00,47.62,52.38
2015,WA,27010,Tacoma School District,2871,Edison,PK,5,3,0,1,0,0,0,1,0,4,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,60.00,0.00,20.00,0.00,0.00,0.00,20.00,0.00,80.00,20.00
2015,WA,27010,Tacoma School District,2871,Edison,K1,83,26,0,3,14,3,26,11,0,51,32,11,15,0,0,3,0,11,3,1,2,19,7,6,5,0,0,31.33,0.00,3.61,16.87,3.61,31.33,13.25,0.00,61.45,38.55
2015,WA,27010,Tacoma School District,2871,Edison,1,84,19,0,10,15,1,25,14,0,44,40,10,9,0,0,4,6,9,6,1,0,14,11,6,8,0,0,22.62,0.00,11.90,17.86,1.19,29.76,16.67,0.00,52.38,47.62
2015,WA,27010,Tacoma School District,2871,Edison,2,89,29,1,8,18,0,28,5,0,48,41,19,10,1,0,2,6,12,6,0,0,12,16,2,3,0,0,32.58,1.12,8.99,20.22,0.00,31.46,5.62,0.00,53.93,46.07
2015,WA,27010,Tacoma School District,2871,Edison,3,89,26,0,8,19,2,29,5,0,40,49,11,15,0,0,3,5,6,13,0,2,16,13,4,1,0,0,29.21,0.00,8.99,21.35,2.25,32.58,5.62,0.00,44.94,55.06
2015,WA,27010,Tacoma School District,2871,Edison,4,79,15,0,7,19,5,26,7,0,42,37,8,7,0,0,2,5,11,8,2,3,15,11,4,3,0,0,18.99,0.00,8.86,24.05,6.33,32.91,8.86,0.00,53.16,46.84
2015,WA,27010,Tacoma School District,2871,Edison,5,81,29,1,6,15,2,23,5,0,42,39,16,13,0,1,4,2,9,6,1,1,10,13,2,3,0,0,35.80,1.23,7.41,18.52,2.47,28.40,6.17,0.00,51.85,48.15
2015,WA,27010,Tacoma School District,2772,Fawcett,PK,14,4,0,3,3,0,3,1,0,10,4,4,0,0,0,2,1,0,3,0,0,3,0,1,0,0,0,28.57,0.00,21.43,21.43,0.00,21.43,7.14,0.00,71.43,28.57
2015,WA,27010,Tacoma School District,2772,Fawcett,K1,80,18,0,7,7,3,36,9,0,36,44,7,11,0,0,1,6,5,2,3,0,16,20,4,5,0,0,22.50,0.00,8.75,8.75,3.75,45.00,11.25,0.00,45.00,55.00
2015,WA,27010,Tacoma School District,2772,Fawcett,1,81,19,1,12,5,2,31,11,0,49,32,10,9,0,1,8,4,4,1,1,1,20,11,6,5,0,0,23.46,1.23,14.81,6.17,2.47,38.27,13.58,0.00,60.49,39.51
2015,WA,27010,Tacoma School District,2772,Fawcett,2,66,16,0,11,6,2,22,9,0,31,35,5,11,0,0,5,6,3,3,2,0,10,12,6,3,0,0,24.24,0.00,16.67,9.09,3.03,33.33,13.64,0.00,46.97,53.03
2015,WA,27010,Tacoma School District,2772,Fawcett,3,72,18,0,6,10,1,34,3,0,34,38,7,11,0,0,3,3,6,4,1,0,15,19,2,1,0,0,25.00,0.00,8.33,13.89,1.39,47.22,4.17,0.00,47.22,52.78
2015,WA,27010,Tacoma School District,2772,Fawcett,4,83,13,2,10,16,4,32,6,0,49,34,7,6,1,1,7,3,11,5,4,0,16,16,3,3,0,0,15.66,2.41,12.05,19.28,4.82,38.55,7.23,0.00,59.04,40.96
2015,WA,27010,Tacoma School District,2772,Fawcett,5,64,13,3,10,5,1,29,3,0,33,31,9,4,0,3,6,4,4,1,1,0,11,18,2,1,0,0,20.31,4.69,15.63,7.81,1.56,45.31,4.69,0.00,51.56,48.44
2015,WA,27010,Tacoma School District,2167,Fern Hill,K1,55,16,1,4,5,5,14,10,0,25,30,8,8,1,0,1,3,1,4,3,2,5,9,6,4,0,0,29.09,1.82,7.27,9.09,9.09,25.45,18.18,0.00,45.45,54.55
2015,WA,27010,Tacoma School District,2167,Fern Hill,1,69,23,0,6,8,2,21,9,0,32,37,11,12,0,0,3,3,3,5,0,2,12,9,3,6,0,0,33.33,0.00,8.70,11.59,2.90,30.43,13.04,0.00,46.38,53.62
2015,WA,27010,Tacoma School District,2167,Fern Hill,2,61,22,0,6,1,5,18,9,0,32,29,15,7,0,0,3,3,0,1,0,5,10,8,4,5,0,0,36.07,0.00,9.84,1.64,8.20,29.51,14.75,0.00,52.46,47.54
2015,WA,27010,Tacoma School District,2167,Fern Hill,3,58,16,0,5,5,3,23,6,0,29,29,6,10,0,0,4,1,3,2,2,1,10,13,4,2,0,0,27.59,0.00,8.62,8.62,5.17,39.66,10.34,0.00,50.00,50.00
2015,WA,27010,Tacoma School District,2167,Fern Hill,4,62,22,0,10,4,7,18,1,0,29,33,12,10,0,0,3,7,3,1,2,5,9,9,0,1,0,0,35.48,0.00,16.13,6.45,11.29,29.03,1.61,0.00,46.77,53.23
